key_id,council,adress,full_adress,name,description,preservation_date,remark,lat_raw,lon_raw,lat_tidy,lon_tidy,lat_tidy_num,lon_tidy_num
3043,Slagelse Kommune,Næsbyvej 24,Slagelse KommuneNæsbyvej 24, Ågård," Den firefløjede, stråtækte gård og den brolagte gårdsplads (stuehus ca 1850,staldlænger fra anden halvdel af 1700-tallet)",1987,*,554006866,112586811,55.4006866,11.2586811,55.4006866,11.2586811
3044,Slagelse Kommune,Rosengade 4 B,Slagelse KommuneRosengade 4 B," Den gamle Latinskole, Slagelse", Forhuset (ca 1500),1918,*,554036572,113539408,55.4036572,11.3539408,55.4036572,11.3539408
3045,Slagelse Kommune,Skovvej 2 A,Slagelse KommuneSkovvej 2 A,Acciseboden i Korsør, Acciseboden (ca 1785 eller ca 1840),1918,,554036920,113552570,55.4036920,11.355257,55.403692,11.355257
3046,Slagelse Kommune,Skovvej 6,Slagelse KommuneSkovvej 6," Den gamle Lægebolig, Skælskør", Villaen (1856 af Gottlieb Bindesbøll) med tilhørende udhusnordøst for villaen samt det tilhørende haveanlæg skrånende ned mod kystvejen,1992, *,553640187,113499146,55.3640187,11.3499146,55.3640187,11.3499146
3047,Slagelse Kommune,Slagelse-Hejninge vejstrækning,Slagelse KommuneSlagelse-Hejninge vejstrækning, Englænder Jernbanebroen," Den trebuede jernbanebro over vestbanenpå vejstrækningen Slagelse-Hejninge, 95,822 km fra København (1853)",1981,,554026735,112828394,55.4026735,11.2828394,55.4026735,11.2828394
3048,Slagelse Kommune,Slotsgade 53,Slagelse KommuneSlotsgade 53, Brænderigården, Forhuset (1810),1918,*,553991425,113590938,55.3991425,11.3590938,55.3991425,11.3590938
3049,Slagelse Kommune,Snedinge Møllevej 5,Slagelse KommuneSnedinge Møllevej 5, Snedinge Møllevej 5," Den trelængede gård, bestående af et stuehus, to avlslænger,en forbindende mur (1927 af murermester Teisen) samt den brolagte gårdsplads",1992,*,552382557,114255772,55.2382557,11.4255772,55.2382557,11.4255772
3050,Slagelse Kommune,Sorterup Kirkevej 2 B,Slagelse KommuneSorterup Kirkevej 2 B, Sorterup Kirkelade (egl. Fattighus), Bindingsværksbygningen (beg af 1800-tallet),1979,,554492397,114401759,55.4492397,11.4401759,55.4492397,11.4401759
3051,Slagelse Kommune,Sprogø 3,Slagelse KommuneSprogø 3, Sprogø Fyr," Fyrtårnet og den dermed sammenbyggede fyrassistentbolig (1868, ommuret 1893og 1991)",1987,,553330136,109725756,55.3330136,10.9725756,55.3330136,10.9725756
3052,Slagelse Kommune,Storebæltsvej 40,Slagelse KommuneStorebæltsvej 40, Halsskov Revhus, Isbådsstationen (1838) og det hermed sammenbyggede bådehus(1884),1968, Udvidet 1982,554036920,113552570,55.4036920,11.355257,55.403692,11.355257
3053,Slagelse Kommune,Store Frederikslund 1,Slagelse KommuneStore Frederikslund 1, Store Frederikslund," Hovedbygningen (beg af 1800-tallet, efter forlæg af AndreasKirkerup)",1918,,554421780,114629220,55.4421780,11.462922,55.442178,11.462922
3054,Slagelse Kommune,Søbatteriet 7-15,Slagelse KommuneSøbatteriet 7-15, Korsør Fæstning," Voldene (1658), det middelalderlige tårn (1200-1400),magasinbygningen (ca 1600) og kommandantboligen (ca 1800)",1918,,553340060,111369750,55.3340060,11.136975,55.334006,11.136975
3055,Slagelse Kommune,Søndre Stationsvej 28 A,Slagelse KommuneSøndre Stationsvej 28 A, Slagelse Station, Hovedbygningen (1891-92 af NP Holsøe),1992,,554072653,113488765,55.4072653,11.3488765,55.4072653,11.3488765
3056,Slagelse Kommune,Sørby Hovedgade 24,Slagelse KommuneSørby Hovedgade 24, Sørbymagle Andelsmejeri (tidl)," Mejeribygningen, bestyrerboligen og garagen (1930 afDavid Thomsen)",1997,,553595824,114396864,55.3595824,11.4396864,55.3595824,11.4396864
3057,Slagelse Kommune,Torvet 1,Slagelse KommuneTorvet 1, Ting- og Arresthuset i Korsør, Hovedbygningen med sidefløj (1851 af Frederik Ferdinand Friis),1982, *,553640187,113499146,55.3640187,11.3499146,55.3640187,11.3499146
3058,Slagelse Kommune,Tårnborgvej 152-154 og Ørnumvej 4,Slagelse KommuneTårnborgvej 152-154 og Ørnumvej 4, Tårnborg, Hovedbygningen (1803) og forpagterboligen (1843),1950, Udvidet 1982*,553458386,111426659,55.3458386,11.1426659,55.3458386,11.1426659
3059,Slagelse Kommune,"Valbygårdsvej 94, tidl Valbygårdsvej 88B","Slagelse KommuneValbygårdsvej 94, tidl Valbygårdsvej 88B", Valbygård, Hovedbygningen (1853-55 af L.A. Winstrup ogudvidet 1884),1996,,554247452,113079642,55.4247452,11.3079642,55.4247452,11.3079642
3060,Slagelse Kommune,Vedbysøndervej 1,Slagelse KommuneVedbysøndervej 1, Rytterskolen i Vedbysønder," Den stråtækte rytterskole (1723, ombygget 1870 og 1927)",1982,*,554180215,114396411,55.4180215,11.4396411,55.4180215,11.4396411
3061,Slagelse Kommune,Vedskøllevej 4,Slagelse KommuneVedskøllevej 4, Magleby Hospital (tidl)," Den grundmurede bygning (middelalder, omb. 1624 og 1758)",1959,*,552328095,113203388,55.2328095,11.3203388,55.2328095,11.3203388
3062,Slagelse Kommune,Vestergade 1,Slagelse KommuneVestergade 1, Skælskør Dampmølle, Den tidl dampmøllebygning (1853),1978, * ,553640187,113499146,55.3640187,11.3499146,55.3640187,11.3499146
3063,Slagelse Kommune,Vestergade 10,Slagelse KommuneVestergade 10,"Vestergade 10, Skælskør", Forhuset (ca 1670),1918,*,554008993,113431723,55.4008993,11.3431723,55.4008993,11.3431723
3064,Slagelse Kommune,Ørslevvej 230,Slagelse KommuneØrslevvej 230, Snedinge, Kostalden og laden med de to smallere sidebygninger (1663) samt den langeøstlænge (antagelig 1567 og ca 1660),1918, Udvidet 1964,552250014,114264809,55.2250014,11.4264809,55.2250014,11.4264809
3065,Slagelse Kommune,Ørslevvej 240,Slagelse KommuneØrslevvej 240, Rützows Hus, Det lerstampede hus (ca 1800),1949,,552245299,114310438,55.2245299,11.4310438,55.2245299,11.4310438
3066,Solrød Kommune,Tingsryds Allé 25,Solrød KommuneTingsryds Allé 25, Uglegårdsskolen," Uglegårdsskolen og haveanlægget (1972-1974 af Halldor Gunnløgsson og Jørn Nielsen) med tilbygninger, beliggende på det forhøjede areal mellem Vestre Grænsevej, Mosestien og Kærstien samt mod vest afgrænset af stien mellem skolebygningen og det åbnesports- og legeareal",2015,,555282060,122106220,55.5282060,12.210622,55.528206,12.210622
3067,Sorø Kommune,Akademigrunden 1,Sorø KommuneAkademigrunden 1," Sorø Akademi, Klosterporten"," Portbygning (1160-70 og ca 1200, ombygget 1883 af J.D.Herholdt) ",1918,*,554313356,115556062,55.4313356,11.5556062,55.4313356,11.5556062
3068,Sorø Kommune,Akademigrunden 10,Sorø KommuneAkademigrunden 10," Sorø Akademi, Rektorboligen", Beboelseshus (1835-36 af Frederik Ferdinand Friis),1939,*,554297867,115554821,55.4297867,11.5554821,55.4297867,11.5554821
3069,Sorø Kommune,Akademigrunden 7,Sorø KommuneAkademigrunden 7, Sorø Akademi, Den trefløjede hovedbygning (1822-27 af Peder Malling),1932,*,554295966,115565539,55.4295966,11.5565539,55.4295966,11.5565539
3070,Sorø Kommune,Akademigrunden 8,Sorø KommuneAkademigrunden 8," Sorø Akademi, Ingemanns Hus", Beboelseshus (ca 1740 af Lauritz de Thurah),1918,*,554294540,115573577,55.4294540,11.5573577,55.429454,11.5573577
3071,Sorø Kommune,Akademigrunden 9,Sorø KommuneAkademigrunden 9," Sorø Akademi, Molbechs Hus", Beboelseshus (ca 1740 af Lauritz de Thurah),1918,*,554293789,115558491,55.4293789,11.5558491,55.4293789,11.5558491
3072,Sorø Kommune,Alstedvej 30,Sorø KommuneAlstedvej 30, Legathuset, Bindingsværkslængen (1700-tallet),1977,,554045444,116651124,55.4045444,11.6651124,55.4045444,11.6651124
3073,Sorø Kommune,Alstedvej 32,Sorø KommuneAlstedvej 32, Alsted Præstegård, Stuehuset (1600-tallet og 1850) og østlængen (1908),1978,*,554046471,116659183,55.4046471,11.6659183,55.4046471,11.6659183
3074,Sorø Kommune,Holbergsvej 101,Sorø KommuneHolbergsvej 101, Tersløsegård, Den trefløjede hovedbygning (1737),1918,*,555109978,114906031,55.5109978,11.4906031,55.5109978,11.4906031
3075,Sorø Kommune,Hovsøvej 5,Sorø KommuneHovsøvej 5, Vedbygård, Den trefløjede hovedbygning med karnap på sydfløjen (sydfløj senmiddelalderlig;nordfløj fra ca 1540; vestfløj fra ca 1750'erne og fra 1856),1918,*,555438970,113749090,55.5438970,11.374909,55.543897,11.374909
3076,Sorø Kommune,Lyngevej 8,Sorø KommuneLyngevej 8, Lynge Præstegård," Bindingsværksbygningen på 44 fag (1742, ombygget ca 1850)",1918,,553992734,115644145,55.3992734,11.5644145,55.3992734,11.5644145
3077,Sorø Kommune,Stationspladsen 2 A,Sorø KommuneStationspladsen 2 A, Sorø Station," Hovedbygningen med østre og vestre udhuse og forbindelsesmure (1856 af Fox, Henderson &amp; Co., ombygget 1888-99 af NP Holsøe) og vandtårnet beliggende sydvestfor hovedbygningen (1922 af K.T.Seest)",1993, Udv 1993,554192256,115689151,55.4192256,11.5689151,55.4192256,11.5689151
3078,Sorø Kommune,Storgade 17 A,Sorø KommuneStorgade 17 A," Museet, Den gamle Kro"," Forhuset (1624-25) og brolægningen foran dette, de to sidehuse(1900 af F.C.Hansen) samt baghuset (1600-tallet og senere)",1918, Udvidet 1981*,554332730,115563982,55.4332730,11.5563982,55.433273,11.5563982
3079,Sorø Kommune,Storgade 19 A,Sorø KommuneStorgade 19 A, Apoteket, Forhuset med de to sidelænger og baghus (ca 1845),1944,*,555000175,115729550,55.5000175,11.572955,55.5000175,11.572955
3080,Sorø Kommune,Storgade 7 A,Sorø KommuneStorgade 7 A, De Unge Herrers Gård," Forhuset (1623-25, den grundmurede facade ca 1750, udvidet1898 og ombygget 1955)",1918,*,554323715,115558592,55.4323715,11.5558592,55.4323715,11.5558592
3081,Sorø Kommune,Storgade 9,Sorø KommuneStorgade 9, Storgade 9, Forhus (1832-34 formentlig af Frederik Ferdinand Friis) og sidehus (1889),1981,*,554327376,115560356,55.4327376,11.5560356,55.4327376,11.5560356
3082,Sorø Kommune,Søgade 10 A,Sorø KommuneSøgade 10 A, Søgade 10 A," Det ottefags hus i egebindingsværk (1700-tallet, senere grundmuret)",1989,*,554321859,115535482,55.4321859,11.5535482,55.4321859,11.5535482
3083,Sorø Kommune,Søgade 3,Sorø KommuneSøgade 3, Søgade 3," Forhuset (1700-tallet, facaden grundmuret 1859) med sidebygninger (1865)",1982,*,554318933,115544308,55.4318933,11.5544308,55.4318933,11.5544308
3084,Sorø Kommune,Søgade 7 A,Sorø KommuneSøgade 7 A, Søgade 7 A," Forhus (1700-tallet, grundmuret 1805 og 1817) og sidehus (1817)",1982,*,554319763,115539057,55.4319763,11.5539057,55.4319763,11.5539057
3085,Sorø Kommune,Søgade 9-11,Sorø KommuneSøgade 9-11, Urnes Gård," Forhuset (østlige del 1803, grundmuret ca 1850, vestlige del ca 1830)",1918,*,554320234,115534130,55.4320234,11.553413,55.4320234,11.553413
3086,Sorø Kommune,Torvet 2,Sorø KommuneTorvet 2, Sorø Ting- og Arresthus," Hovedbygningen på hjørnet af Torvet og Storgade med nagelfast inventar (arkitekt Vilhelm Tvede, 1880-81) mur med portpiller mellem hovedbygningen og nabobygningen Storgade 7, arrestbygningen (1871) samt de to lygtestandere i støbejern på Torvet foran hovedindgangen",2009, *,554426450,115609369,55.4426450,11.5609369,55.442645,11.5609369
3087,Sorø Kommune,Torvet 3,Sorø KommuneTorvet 3, Torvet 3, Forhuset (1867),1981,*,555000175,115729550,55.5000175,11.572955,55.5000175,11.572955
3088,Sorø Kommune,Torvet 7,Sorø KommuneTorvet 7, Regensen, Forhuset (1700-tallet) og de to lange teglhængte bindingsværkslænger bag dette(1822),1918, Udvidet 1968*,555000175,115729550,55.5000175,11.572955,55.5000175,11.572955
3089,Sorø Kommune,Torvet 8 og Søgade 2,Sorø KommuneTorvet 8 og Søgade 2, Scavenius' Stiftelse, Forhuset (1680 og senere),1918,*,554321581,115539628,55.4321581,11.5539628,55.4321581,11.5539628
3090,Stevns Kommune,Algade 11,Stevns KommuneAlgade 11, Den tidl sparekasse," Forhuset, herunder portrummets belægning, sidehuset, muren med portåbning mellem de to gårdrum samt den dekorerede portal og krukken i gården (1925 af G.B. Hagenmed udsmykninger af billedhuggeren Mathilius Schack Elo)",2003,,553103416,123891586,55.3103416,12.3891586,55.3103416,12.3891586
3091,Stevns Kommune,Algade 8,Stevns KommuneAlgade 8, Ting- og Arresthuset, Hovedbygningen (1836-38 af Jørgen Hansen Koch) med udbygninger ogringmur (1836-38 af Georg Kretz),1977, *,553390187,122931299,55.3390187,12.2931299,55.3390187,12.2931299
3092,Stevns Kommune,Borgergade 11-13,Stevns KommuneBorgergade 11-13, Andreassens Hospital, Hospitalsbygningen (1742),1991,,553390187,122931299,55.3390187,12.2931299,55.3390187,12.2931299
3093,Stevns Kommune,Branddamsvej 1,Stevns KommuneBranddamsvej 1, Vallø gamle Præstegård, Stuehusets nord- og østlænge samt de vinkelbyggedeavlslænger (1700-1800-tallet),1950,*,553987624,122358889,55.3987624,12.2358889,55.3987624,12.2358889
3094,Stevns Kommune,Broveshøjvej 19,Stevns KommuneBroveshøjvej 19, Østervang, Den som gårdsmedie og maltkølle opførte bygning (1.  halvdel af 1800-tallet),1982,,552731580,123941300,55.2731580,12.39413,55.273158,12.39413
3095,Stevns Kommune,"Fyrvej 2, Stevns","Stevns KommuneFyrvej 2, Stevns", Stevns Fyr, Stevns Gamle Fyr bestående af kridtstensbygningen med den halvrundefyrlanterne (1816-18 af P. de Løvenørn) og den nyere tilbygning samt det nyere frit stående kridtstensfyrtårn (1877-78) nord herfor,1932, Udvidet 2002 Udvidet 2002,552903571,124521424,55.2903571,12.4521424,55.2903571,12.4521424
3096,Stevns Kommune,Gjorslevvej 20,Stevns KommuneGjorslevvej 20, Gjorslev," ""Hovedbygningen (korshuset ca 1400, østre korsarm ombygget 1665-67 af Ewert Janssen, tårnets pyramidetag 1748; nordre sidelænge, """"forpagterhuset"""", 1713 af Johan Conrad Ernst, kældrene fra ca 1638, vestlige ende fra 1800-tallet; sydlige sidelænge 1843 af GF Hetsch) og hegnsmuren i gårdens østre side og kridtbroen med brolægning samt """"Bredgade"""" (de to langebindingsværkslænger) med gårdens brolægning",1918, Udvidet 1978*,553529324,123783627,55.3529324,12.3783627,55.3529324,12.3783627
3097,Stevns Kommune,Juellingevej 2,Stevns KommuneJuellingevej 2, Juellinge," Hovedbygningen (1675), den grundmurede bygning og bindingsværksbygningenpå voldstedet (begge beg af 1800-tallet)",1918, Udvidet 1989*,553019124,122348232,55.3019124,12.2348232,55.3019124,12.2348232
3098,Stevns Kommune,Kirketorvet 7,Stevns KommuneKirketorvet 7, Store Heddinge Præstegård, Forhuset (1750),1919,,553390187,122931299,55.3390187,12.2931299,55.3390187,12.2931299
3099,Stevns Kommune,Kirkevænget 2,Stevns KommuneKirkevænget 2," Magleby Kirkelade, Lindencrones Stiftelse", Kirkeladen (middelalder),1945,,553390187,122931299,55.3390187,12.2931299,55.3390187,12.2931299
3100,Stevns Kommune,Korsnæbsvej 60,Stevns KommuneKorsnæbsvej 60, Stevnsfort," Stevnsfort (1953-55 af ingeniørfirmaet Rasmussen &amp; Schiøtz, ombygget 1982-84) bestående af det underjordiske anlæg med nedgangsbunkeren og alt nagelfast inventar, hovedbatteriets to kanontårne, alle øvrige overjordiske installationer i form af bla lyskanon, radiobunker, ventilationshætter, ildlederperiskop, standplads til lyslederpost, garagebygninger, voldanlæg og vejsystem, helikopterlandingsplads, museets velkomstbygning (tidl missilklargøringshal), trådhegn omkring og på området samt det omgivende areal på matriklerne 26a, 26i, 26m, 27a, 27b og 27c, Ll. Heddinge By, Ll.Heddinge",2012,,552645275,124097704,55.2645275,12.4097704,55.2645275,12.4097704
3101,Stevns Kommune,Slotsgade 10,Stevns KommuneSlotsgade 10, Betjentboligen (tidl), Bindingsværkslænge (ca 1725) og senere tilbyggettværbygning,1939,,553390187,122931299,55.3390187,12.2931299,55.3390187,12.2931299
3102,Stevns Kommune,Slotsgade 12,Stevns KommuneSlotsgade 12, Den gamle Præstegård, Forhuset (ca 1738),1939,,554008229,122104366,55.4008229,12.2104366,55.4008229,12.2104366
3103,Stevns Kommune,Slotsgade 3-5,Stevns KommuneSlotsgade 3-5," Stiftskontoret, Den gamle Kantorbolig", Forhusene (ca 1738) samt mur ogvaskehus,1939,,553390187,122931299,55.3390187,12.2931299,55.3390187,12.2931299
3104,Stevns Kommune,Slotsgade 4,Stevns KommuneSlotsgade 4," Vallø Adelige Stift, inkl Det Hvide Stift"," Det firefløjede anlæg (sydfløj med hjørnetårne, de to sydligste fag af vestfløjen og broen over graven ca 1580-86, muligvis af Hans van Paeschen; bygningerne forhøjet og vestfløjen antagelig forlænget med to fag i 1600-tallets første halvdel; nordlige del af vestfløjen ca 1651; nordfløjen 1721 af Johan Cornelius Krieger; ""Det hvide Stift"" 1735-38 af Lauritz de Thurah, ombyg.get 1765 af G.D. Anthon, genopført efter brand 1893-1908 ved Hans J. Holm)",1918,*,553390187,122931299,55.3390187,12.2931299,55.3390187,12.2931299
3105,Stevns Kommune,Slotsgade 9,Stevns KommuneSlotsgade 9, Lægeboligen," Forhus, sidehus og staldbygning langs vejen (ca 1780)",1939,,553998923,122102038,55.3998923,12.2102038,55.3998923,12.2102038
3106,Stevns Kommune,Stormarksvej 2,Stevns KommuneStormarksvej 2, Lille Heddinge Rytterskole, Rytterskolebygningen (1722),1918,* ,552775545,123783644,55.2775545,12.3783644,55.2775545,12.3783644
3107,Stevns Kommune,Tåstrupvej 31,Stevns KommuneTåstrupvej 31,Druebjerggård, Møddinghuset (ca 1900),1995,,553359136,122852752,55.3359136,12.2852752,55.3359136,12.2852752
3108,Stevns Kommune,Tåstrupvej 33,Stevns KommuneTåstrupvej 33, Trines Hus, Stuehuset af bindingsværk (ca 1770),1983,*,553358010,122856273,55.3358010,12.2856273,55.335801,12.2856273
3109,Struer Kommune,Gammel Færgevej,Struer KommuneGammel Færgevej, Grisetåodde Fyr, Fyrtårnet (1909) ved Grisetåodde Fyr,2002,,565753765,85647299,56.5753765,8.5647299,56.5753765,8.5647299
3110,Struer Kommune,Hindselsvej 24,Struer KommuneHindselsvej 24, Hindsel," Den trefløjede hovedbygning (1760), den brolagte gårdsplads mellem de tre fløjesamt de to havemure nordøst for hovedbygningen",1991,,566741549,85790665,56.6741549,8.5790665,56.6741549,8.5790665
3111,Struer Kommune,Hjermvej 59,Struer KommuneHjermvej 59, Quistrup," Hovedbygningen (1500-tallet, helt ombygget ca 1814 og senere; portalen ca1630)",1950,*,564639160,86132650,56.4639160,8.613265,56.463916,8.613265
3112,Struer Kommune,Holstebrovej 101,Struer KommuneHolstebrovej 101, Avsumgård, Den trelængede hovedbygning og de med sidelængerne sammenbyggedelænger parallelt med hovedbygningen (ca 1777),1918,,564291380,86019110,56.4291380,8.601911,56.429138,8.601911
3113,Svendborg Kommune,Assensvej 233,Svendborg KommuneAssensvej 233, Stenstrup, Beboelseshuset af bindingsværk over for kirken (1600-tallet),1950,*,551316578,104984163,55.1316578,10.4984163,55.1316578,10.4984163
3114,Svendborg Kommune,Badstuen 2,Svendborg KommuneBadstuen 2, Badstuen 2, Forhuset (ca 1800),1945,*,550346229,106413248,55.0346229,10.6413248,55.0346229,10.6413248
3115,Svendborg Kommune,Badstuen 4,Svendborg KommuneBadstuen 4, Badstuen 4, Forhuset og det dermed sammenbyggede sidehus (ca 1800),1945,*,550344746,106412851,55.0344746,10.6412851,55.0344746,10.6412851
3116,Svendborg Kommune,Bagergade 1,Svendborg KommuneBagergade 1, Bagergade 1, Forhuset (1775),1919,*,550612028,106094715,55.0612028,10.6094715,55.0612028,10.6094715
3117,Svendborg Kommune,Bagergade 3,Svendborg KommuneBagergade 3, Bagergade 3, Forhuset (1757 og ca 1800),1919,*,550612762,106094615,55.0612762,10.6094615,55.0612762,10.6094615
3118,Svendborg Kommune,Bagergade 40,Svendborg KommuneBagergade 40, Bagergade 40, Forhuset (1838),1945,,550615887,106071238,55.0615887,10.6071238,55.0615887,10.6071238
3119,Svendborg Kommune,Bagergade 5,Svendborg KommuneBagergade 5, Bagergade 5," Forhuset (1742 og ca 1800, stærkt fornyet 1928)",1919,*,550613409,106092638,55.0613409,10.6092638,55.0613409,10.6092638
